SK_ID_CURR,LIVE_REGION_NOT_WORK_REGION,REG_REGION_NOT_LIVE_REGION,NAME_HOUSING_TYPE,FLAG_DOCUMENT_2,NAME_CONTRACT_TYPE,FLAG_DOCUMENT_19,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,NONLIVINGAPARTMENTS_MEDI,FLOORSMAX_MODE
357205,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
357214,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
357217,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357225,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357227,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357229,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.375
357232,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357233,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
357235,0,0,House / apartment,0,Cash loans,0,,,,
357236,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
357241,0,0,Municipal apartment,0,Cash loans,0,,,,
357244,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357250,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0291,0.1667
357251,0,1,House / apartment,0,Cash loans,0,0.0,0.0,,
357253,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
357260,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.125
357263,0,0,House / apartment,0,Cash loans,0,,,,0.375
357264,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
357269,0,0,With parents,0,Cash loans,0,0.0,1.0,0.0,0.1667
357272,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
357277,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
357278,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
357281,0,0,With parents,0,Cash loans,0,0.0,0.0,,
357282,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0039,0.1667
357283,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
357284,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
357285,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357288,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
357295,0,0,House / apartment,0,Cash loans,0,0.0,8.0,,
357298,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357303,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.1359,0.3333
357304,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
357316,0,0,With parents,0,Cash loans,0,0.0,0.0,0.0272,0.5833
357330,0,0,House / apartment,0,Cash loans,0,,,0.0116,0.1667
357331,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357333,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357344,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0194,0.1667
357347,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.1667
357363,0,0,House / apartment,0,Revolving loans,0,,,0.0116,0.375
357373,0,0,House / apartment,0,Cash loans,0,,,,
357375,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
357387,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
357392,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
357394,1,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
357395,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
357396,0,0,House / apartment,0,Cash loans,0,,,,0.1667
357403,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357406,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.2917
357408,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357416,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357424,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
357428,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.1667
357430,0,0,House / apartment,0,Revolving loans,0,,,,0.3333
357434,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0019,0.1667
357437,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
357444,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.1667
357445,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.0
357450,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357452,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.375
357457,0,1,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
357465,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0
357466,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357481,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357484,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
357494,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.125
357498,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
357501,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.0417
357503,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357505,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357506,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0155,0.4583
357510,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357512,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.3333
357517,0,0,With parents,0,Cash loans,0,0.0,0.0,,0.0
357526,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.1667
357528,0,0,House / apartment,0,Cash loans,0,,,,0.1667
357529,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357533,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
357539,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
357540,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.125
357552,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357555,0,0,Office apartment,0,Cash loans,0,,,,
357569,0,0,House / apartment,0,Revolving loans,0,0.0,1.0,,
357574,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,
357577,0,0,House / apartment,0,Cash loans,0,1.0,0.0,0.0078,0.1667
357578,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357580,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357588,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
357591,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
357596,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.625
357599,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357600,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357604,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357606,0,0,House / apartment,0,Cash loans,0,,,,
357610,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357612,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.5417
357614,0,0,House / apartment,0,Cash loans,0,0.0,4.0,,
357615,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
357622,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
357629,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.375
357637,1,0,House / apartment,0,Cash loans,0,0.0,1.0,,
357639,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
357640,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0
357641,0,0,House / apartment,0,Cash loans,0,,,0.0078,0.1667
357642,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357643,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357650,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
357652,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357653,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.3333
357656,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
357659,0,0,House / apartment,0,Cash loans,0,,,,
357662,0,0,House / apartment,0,Cash loans,0,0.0,14.0,,0.1667
357666,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357669,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357676,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357677,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
357682,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.2083
357683,0,0,House / apartment,0,Cash loans,0,,,,
357685,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
357688,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
357691,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.3333
357693,0,0,With parents,0,Revolving loans,0,0.0,1.0,,
357695,1,0,House / apartment,0,Revolving loans,0,1.0,1.0,0.0,0.1667
357696,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.375
357703,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357708,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357712,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.1667
357717,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.0417
357719,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0039,0.3333
357722,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
357729,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357730,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357733,0,0,With parents,0,Cash loans,0,1.0,0.0,,
357746,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357747,0,0,House / apartment,0,Cash loans,0,,,0.0078,0.1667
357753,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357754,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357762,0,0,House / apartment,0,Cash loans,0,,,,
357766,0,0,With parents,0,Cash loans,0,,,,
357769,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
357770,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357775,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357778,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357787,0,0,With parents,0,Cash loans,0,0.0,0.0,,
357789,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
357797,0,0,With parents,0,Cash loans,0,0.0,0.0,,0.1667
357798,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357800,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.2917
357809,0,0,With parents,0,Cash loans,0,0.0,3.0,,
357817,0,0,Rented apartment,0,Cash loans,0,,,,
357820,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,
357833,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
357837,0,0,House / apartment,0,Cash loans,0,,,,0.1667
357841,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357845,0,0,With parents,0,Cash loans,0,0.0,0.0,0.0,0.1667
357849,1,0,House / apartment,0,Cash loans,0,0.0,1.0,,
357850,0,0,House / apartment,0,Cash loans,0,,,,
357854,0,0,House / apartment,0,Revolving loans,0,0.0,1.0,0.0116,0.3333
357855,0,0,House / apartment,0,Cash loans,0,,,0.0,0.0417
357860,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0194,0.1667
357861,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357870,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357874,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
357875,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
357876,0,0,House / apartment,0,Cash loans,0,,,,
357882,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357884,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.3333
357887,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357902,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357903,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357904,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.375
357906,0,0,House / apartment,0,Revolving loans,0,0.0,1.0,0.0039,0.3333
357912,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357913,0,0,With parents,0,Cash loans,0,,,,0.3333
357914,0,0,House / apartment,0,Revolving loans,0,0.0,4.0,0.0,0.4583
357917,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
357920,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0833
357930,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357935,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357937,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357938,0,0,House / apartment,0,Cash loans,0,,,,0.1667
357940,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
357943,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
357949,0,0,House / apartment,0,Cash loans,0,,,0.0078,0.1667
357950,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
357955,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.0833
357963,1,1,House / apartment,0,Cash loans,0,0.0,0.0,,
357965,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357978,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.0417
357981,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
357984,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357986,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357987,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
357989,0,0,House / apartment,0,Cash loans,0,0.0,3.0,,
357990,0,0,House / apartment,0,Cash loans,0,,,0.0,1.0
357994,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
358001,0,0,House / apartment,0,Revolving loans,0,0.0,1.0,,
358006,0,0,House / apartment,0,Revolving loans,0,1.0,0.0,,
358007,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
358008,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
358012,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358025,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.3333
358027,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358028,1,0,With parents,0,Cash loans,0,0.0,0.0,,
358030,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,1.0,0.4583
358032,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358034,1,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
358039,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358044,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358047,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
358057,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358058,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358060,0,0,With parents,0,Cash loans,0,,,,
358064,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
358066,0,0,House / apartment,0,Cash loans,0,0.0,2.0,0.0,0.3333
358068,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.3333
358087,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358092,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
358093,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
358101,0,0,Office apartment,0,Cash loans,0,0.0,0.0,,0.125
358102,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0349,0.375
358105,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
358106,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
358111,0,0,House / apartment,0,Revolving loans,0,,,,
358113,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
358116,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358118,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358119,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.1667
358120,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
358121,0,0,House / apartment,0,Cash loans,0,,,,0.0417
358123,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358127,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358128,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.1667
358129,0,0,House / apartment,0,Cash loans,0,,,,0.3333
358135,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358138,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
358146,0,0,Rented apartment,0,Cash loans,0,0.0,2.0,,
358148,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0155,0.4583
358150,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358152,1,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.5417
358156,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
358158,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358167,0,0,House / apartment,0,Cash loans,0,0.0,3.0,,0.1667
358175,0,0,House / apartment,0,Cash loans,0,0.0,2.0,,
358179,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
358180,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358181,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358185,0,0,House / apartment,0,Cash loans,0,,,,
358190,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.125
358195,0,0,House / apartment,0,Cash loans,0,0.0,2.0,0.0155,0.1667
358197,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
358199,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.4583
358200,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358201,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
358203,0,0,Rented apartment,0,Cash loans,0,0.0,5.0,,
358204,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358206,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,0.1667
358214,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
358218,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
358226,0,0,House / apartment,0,Cash loans,0,,,,
358239,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358245,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.1667
358249,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358250,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.1667
358252,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
358253,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358254,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
358257,0,0,House / apartment,0,Cash loans,0,,,,0.1667
358261,0,0,House / apartment,0,Cash loans,0,,,,0.3333
358263,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358269,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0097,0.3333
358272,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358277,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358285,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
358292,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358306,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
358308,0,0,House / apartment,0,Cash loans,0,7.0,0.0,,
358312,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358314,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
358315,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
358318,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.7083
358322,0,0,House / apartment,0,Cash loans,0,,,0.0078,0.3333
358323,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
358330,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
358343,0,0,Municipal apartment,0,Cash loans,0,,,0.0,0.1667
358355,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.1667
358360,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
358361,0,0,House / apartment,0,Cash loans,0,,,,
358364,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
358365,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358368,0,0,House / apartment,0,Cash loans,0,,,,
358370,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
358371,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
358376,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358379,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
358380,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
358385,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
358386,0,0,House / apartment,0,Revolving loans,0,,,0.0,0.1667
358387,0,0,House / apartment,0,Cash loans,0,,,,
358390,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.375
358395,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0233,0.1667
358400,1,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.4583
358402,0,0,House / apartment,0,Revolving loans,0,,,0.0272,0.2083
358404,0,0,House / apartment,0,Cash loans,0,0.0,3.0,,0.1667
358406,0,0,House / apartment,0,Cash loans,0,,,0.0,0.1667
358407,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
358411,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0291,0.6667
358416,0,0,House / apartment,0,Cash loans,0,,,,
358420,0,0,House / apartment,0,Revolving loans,0,,,,
358425,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358429,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.375
358432,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358440,0,0,With parents,0,Cash loans,0,,,,0.125
358441,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358445,0,0,House / apartment,0,Cash loans,0,,,,
358451,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0
358457,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358461,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358463,0,0,House / apartment,0,Cash loans,0,,,,0.0417
358464,0,0,Rented apartment,0,Cash loans,0,,,,
358466,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0833
358469,0,0,House / apartment,0,Revolving loans,0,0.0,1.0,,
358482,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
358484,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.1667
358485,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
358492,0,0,Rented apartment,0,Cash loans,0,,,,
358494,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
358496,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0019,0.3333
358497,0,0,With parents,0,Cash loans,0,0.0,0.0,,
358499,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
358511,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
358519,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358522,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.0417
358524,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358526,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.3333
358533,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
358540,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
358543,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.1667
358544,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358545,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.375
358550,0,0,Municipal apartment,0,Revolving loans,0,0.0,0.0,0.0039,0.0417
358551,0,0,House / apartment,0,Cash loans,0,,,0.0,0.1667
358556,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358561,0,0,House / apartment,0,Cash loans,0,,,0.0,0.1667
358563,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
358566,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358567,0,0,House / apartment,0,Revolving loans,0,0.0,1.0,,
358571,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,1.0
358573,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
358581,0,0,House / apartment,0,Revolving loans,0,0.0,1.0,0.0194,0.375
358591,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.0417
358595,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,
358596,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
358600,0,0,House / apartment,0,Cash loans,0,0.0,4.0,,
358603,0,0,House / apartment,0,Cash loans,0,,,,
358610,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358611,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358612,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
358614,0,0,House / apartment,0,Cash loans,0,0.0,3.0,,
358616,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.3333
358617,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358619,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.375
358621,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358623,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
358628,0,0,House / apartment,0,Cash loans,0,,,,
358634,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358635,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.3333
358637,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0233,0.125
358641,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
358642,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358646,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358655,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358659,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
358660,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
358662,0,0,House / apartment,0,Cash loans,0,1.0,0.0,0.0,0.6667
358663,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358665,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
358685,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
358686,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358687,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
358688,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358700,0,0,With parents,0,Cash loans,0,,,,
358701,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358706,1,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.1667
358707,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358711,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0272,0.1667
358713,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358715,0,0,House / apartment,0,Cash loans,0,0.0,5.0,0.0,0.3333
358719,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.125
358722,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
358727,0,0,House / apartment,0,Cash loans,0,,,,
358728,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
358733,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.1667
