SK_ID_CURR,FLAG_DOCUMENT_19,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,NONLIVINGAPARTMENTS_MEDI,FLOORSMAX_MODE
189950,Nay,0.0,0.0,0.0078,0.125
189958,Nay,,,,
189962,Nay,0.0,0.0,,
189970,Nay,,,,0.4583
189971,Nay,0.0,0.0,,
189999,Nay,,,,
190003,Nay,0.0,0.0,0.0,0.0417
190007,Nay,,,,
190011,Nay,0.0,0.0,,0.125
190014,Nay,0.0,0.0,0.0,0.3333
190019,Nay,0.0,0.0,,
190022,Nay,0.0,0.0,0.0039,0.1667
190025,Nay,0.0,0.0,0.0,0.0417
190029,Nay,0.0,0.0,0.0,0.1667
190032,Nay,,,,
190034,Nay,0.0,0.0,,
190036,Nay,,,0.0039,0.1667
190040,Nay,0.0,0.0,0.0,0.1667
190047,Nay,0.0,0.0,,
190052,Nay,0.0,0.0,,0.3333
190053,Nay,,,0.0,0.1667
190062,Nay,0.0,0.0,0.0,0.3333
190063,Nay,0.0,1.0,,
190064,Nay,0.0,0.0,,
190068,Nay,0.0,0.0,,0.0
190074,Nay,0.0,0.0,,0.0417
190076,Nay,,,,
190080,Nay,0.0,0.0,,0.1667
190085,Nay,0.0,0.0,,0.1667
190086,Nay,0.0,0.0,,0.1667
190088,Nay,0.0,0.0,,
190090,Nay,1.0,0.0,,0.0417
190097,Nay,0.0,0.0,,
190099,Nay,,,,0.1667
190100,Nay,0.0,0.0,,
190101,Nay,0.0,0.0,,0.0833
190104,Nay,0.0,0.0,0.0,0.0417
190111,Nay,0.0,0.0,0.0,0.1667
190113,Nay,0.0,0.0,,
190115,Nay,0.0,0.0,,
190116,Nay,0.0,1.0,0.0,0.1667
190121,Nay,0.0,0.0,0.0,0.1667
190123,Nay,0.0,0.0,,
190124,Nay,0.0,0.0,,
190128,Nay,0.0,0.0,0.1087,0.1667
190130,Nay,0.0,3.0,,
190135,Nay,,,,
190136,Nay,0.0,0.0,,
190138,Nay,0.0,0.0,0.0,0.3333
190141,Nay,0.0,0.0,,0.1667
190142,Nay,,,,
190144,Nay,0.0,0.0,0.0,0.3333
190146,Nay,0.0,0.0,,
190147,Nay,0.0,0.0,,0.1667
190149,Nay,0.0,0.0,,
190156,Nay,0.0,0.0,,0.375
190157,Nay,,,,0.0417
190160,Nay,0.0,0.0,,
190162,Nay,1.0,0.0,,
190163,Nay,0.0,0.0,,0.1667
190166,Nay,0.0,0.0,,0.125
190170,Nay,0.0,0.0,0.0194,0.125
190174,Nay,0.0,0.0,0.0078,0.1667
190181,Nay,0.0,0.0,,
190192,Nay,0.0,0.0,0.0116,0.3333
190193,Nay,0.0,0.0,0.0,0.4583
190195,Nay,0.0,1.0,0.0,0.1667
190196,Nay,0.0,0.0,,
190197,Nay,0.0,0.0,0.0,0.125
190205,Nay,0.0,0.0,0.0427,0.4583
190208,Nay,,,0.0,0.3333
190209,Nay,0.0,0.0,0.0,0.0417
190213,Nay,0.0,0.0,,0.0417
190214,Nay,0.0,1.0,0.0039,0.1667
190219,Nay,0.0,0.0,,
190220,Nay,0.0,1.0,0.066,0.0
190228,Nay,0.0,0.0,,
190233,Nay,0.0,0.0,,
190246,Nay,0.0,0.0,0.0,0.1667
190253,Nay,0.0,0.0,0.0,0.3333
190255,Nay,,,,0.0833
190256,Nay,0.0,1.0,0.0,0.1667
190258,Nay,0.0,0.0,,
190259,Nay,0.0,0.0,,
190260,Nay,0.0,1.0,,
190262,Nay,0.0,0.0,,
190263,Nay,0.0,0.0,0.0,0.3333
190264,Nay,0.0,0.0,,0.1667
190268,Nay,0.0,0.0,0.0039,0.375
190269,Nay,0.0,0.0,,
190271,Nay,0.0,0.0,,0.3333
190279,Nay,0.0,1.0,,
190284,Nay,0.0,0.0,,
190305,Nay,1.0,0.0,,0.0417
190312,Nay,0.0,0.0,0.0039,0.1667
190313,Nay,0.0,0.0,,
190314,Nay,0.0,0.0,,
190319,Nay,0.0,0.0,,
190321,Nay,0.0,0.0,0.0,0.875
190328,Nay,0.0,0.0,,
190332,Nay,0.0,0.0,,
190334,Nay,0.0,1.0,0.0039,0.3333
190335,Nay,0.0,0.0,,
190338,Nay,0.0,0.0,,0.3333
190340,Nay,1.0,0.0,,
190342,Nay,0.0,0.0,0.0,0.0417
190346,Nay,0.0,0.0,,
190350,Nay,0.0,0.0,0.0039,0.3333
190352,Nay,0.0,2.0,0.0155,0.3333
190353,Nay,0.0,0.0,,
190357,Nay,0.0,0.0,0.0039,0.125
190363,Nay,,,,
190367,Nay,0.0,0.0,,
190369,Nay,0.0,1.0,,0.3333
190370,Nay,0.0,0.0,0.0,0.3333
190371,Nay,0.0,2.0,,
190372,Nay,0.0,1.0,,
190377,Nay,0.0,1.0,,
190379,Nay,0.0,0.0,0.0078,0.1667
190380,Nay,0.0,0.0,0.0078,0.1667
190381,Nay,0.0,2.0,,0.1667
190385,Nay,0.0,0.0,,
190399,Nay,0.0,0.0,,0.3333
190400,Nay,0.0,0.0,,
190401,Nay,0.0,0.0,0.0,0.1667
190402,Nay,0.0,0.0,,
190404,Nay,0.0,0.0,,
190407,Nay,0.0,1.0,,
190411,Nay,,,,0.0417
190414,Nay,0.0,0.0,,
190416,Nay,0.0,0.0,0.0349,0.1667
190419,Nay,0.0,1.0,0.0,0.1667
190420,Nay,0.0,0.0,0.0,0.3333
190421,Nay,,,,
190422,Nay,0.0,0.0,,
190425,Nay,,,,
190426,Nay,0.0,0.0,,
190427,Nay,0.0,0.0,,
190428,Nay,0.0,0.0,,
190429,Nay,0.0,1.0,,0.1667
190434,Nay,0.0,0.0,0.0,0.1667
190437,Nay,0.0,0.0,,0.1667
190438,Nay,0.0,0.0,0.0039,0.375
190439,Nay,,,0.0155,0.4583
190441,Nay,0.0,0.0,0.0078,0.1667
190442,Nay,0.0,1.0,,0.0417
190446,Nay,,,0.0,0.3333
190448,Nay,,,,0.1667
190458,Nay,0.0,0.0,,
190462,Nay,0.0,0.0,,
190463,Nay,0.0,0.0,,
190477,Nay,0.0,0.0,,
190485,Nay,0.0,0.0,,
190490,Nay,,,,0.0417
190497,Nay,0.0,0.0,0.0,0.1667
190499,Nay,,,0.0,0.0417
190501,Nay,0.0,0.0,,0.3333
190502,Nay,0.0,0.0,,
190519,Nay,0.0,0.0,,
190525,Nay,0.0,1.0,,
190529,Nay,0.0,0.0,,0.1667
190539,Nay,,,,
190544,Nay,0.0,0.0,,0.125
190546,Nay,0.0,0.0,0.0155,0.3333
190549,Nay,0.0,0.0,,
190550,Nay,0.0,0.0,,
190558,Nay,0.0,0.0,,
190563,Nay,,,,0.0
190568,Nay,,,0.0,0.3333
190569,Nay,,,,
190570,Nay,0.0,0.0,,
190572,Nay,0.0,0.0,,0.1667
190577,Nay,0.0,0.0,,
190582,Nay,0.0,0.0,0.0039,0.1667
190585,Nay,0.0,0.0,,
190586,Nay,0.0,0.0,0.0,0.0417
190604,Nay,0.0,0.0,0.0,0.1667
190608,Nay,,,,0.1667
190609,Nay,0.0,0.0,,
190614,Nay,,,0.0078,0.3333
190616,Nay,0.0,1.0,,
190622,Nay,0.0,1.0,,0.375
190623,Nay,0.0,0.0,0.0,0.1667
190633,Nay,,,0.0,0.125
190649,Nay,0.0,0.0,0.1359,0.3333
190650,Nay,0.0,1.0,0.0543,0.6667
190651,Nay,0.0,0.0,,
190653,Nay,,,,
190654,Nay,0.0,0.0,,0.6667
190658,Nay,0.0,1.0,1.0,0.1667
190661,Nay,,,,
190668,Nay,0.0,0.0,,
190669,Nay,0.0,0.0,0.0,0.4583
190671,Nay,0.0,0.0,,
190672,Nay,,,,
190674,Nay,0.0,1.0,0.0,0.5417
190677,Nay,,,,
190680,Nay,,,,
190682,Nay,,,,0.1667
190683,Nay,0.0,0.0,0.0427,0.4583
190688,Nay,1.0,0.0,0.0,0.125
190693,Nay,0.0,0.0,,0.1667
190695,Nay,,,,0.1667
190700,Nay,0.0,0.0,0.0311,0.6667
190704,Nay,0.0,3.0,,0.3333
190708,Nay,1.0,0.0,,0.0833
190709,Nay,0.0,0.0,0.0019,0.4583
190719,Nay,0.0,0.0,,
190720,Nay,0.0,1.0,,
190725,Nay,0.0,0.0,,0.1667
190726,Nay,0.0,0.0,,
190727,Nay,0.0,2.0,0.0,0.3333
190729,Nay,0.0,0.0,0.0078,0.1667
190732,Nay,0.0,0.0,0.0,0.1667
190742,Nay,0.0,0.0,,
190747,Nay,0.0,0.0,,
190754,Nay,0.0,0.0,0.0039,0.1667
190755,Nay,0.0,0.0,0.0,0.1667
190764,Nay,0.0,0.0,,
190765,Nay,0.0,1.0,,
190770,Nay,,,,
190771,Nay,0.0,0.0,0.0039,0.3333
190776,Nay,0.0,1.0,,
190778,Nay,0.0,0.0,,
190781,Nay,0.0,1.0,,
190783,Nay,0.0,0.0,0.0,0.1667
190785,Nay,,,,
190787,Nay,0.0,0.0,,
190794,Nay,0.0,2.0,0.0039,0.0417
190796,Nay,0.0,0.0,,
190799,Nay,0.0,0.0,0.0,0.3333
190801,Nay,0.0,0.0,0.0,0.2083
190802,Nay,0.0,0.0,0.0039,0.0833
190804,Nay,0.0,0.0,0.0,0.1667
190806,Nay,0.0,0.0,,0.3333
190809,Nay,0.0,0.0,,
190815,Nay,0.0,0.0,,
190816,Nay,0.0,0.0,,0.0
190822,Nay,0.0,0.0,0.0,0.1667
190827,Nay,0.0,0.0,,
190829,Nay,0.0,0.0,,0.3333
190833,Nay,0.0,0.0,,
190837,Nay,0.0,1.0,,
190840,Nay,0.0,1.0,0.0,0.1667
190846,Nay,0.0,0.0,,0.1667
190847,Nay,,,,
190856,Nay,0.0,0.0,,
190857,Nay,,,,0.0833
190859,Nay,0.0,0.0,0.0,0.0417
190862,Nay,0.0,0.0,,
190874,Nay,0.0,0.0,,0.125
190876,Nay,0.0,0.0,,
190880,Nay,0.0,1.0,,0.1667
190885,Nay,0.0,0.0,,0.0417
190892,Nay,0.0,0.0,,
190894,Nay,0.0,0.0,0.0039,0.3333
190897,Nay,0.0,0.0,,
190905,Nay,0.0,0.0,,0.1667
190906,Nay,0.0,0.0,0.0078,0.3333
190912,Nay,0.0,0.0,,
190917,Nay,,,0.0,0.1667
190925,Nay,,,,0.375
190932,Nay,0.0,0.0,0.0039,0.1667
190937,Nay,0.0,0.0,0.0039,0.1667
190941,Nay,0.0,0.0,,
190942,Nay,0.0,0.0,,
190944,Nay,0.0,0.0,,0.3333
190945,Nay,0.0,0.0,,
190947,Nay,0.0,0.0,,
190949,Nay,0.0,0.0,0.0,0.0417
190951,Nay,1.0,0.0,,
190952,Nay,0.0,0.0,,
190953,Nay,0.0,0.0,,
190955,Nay,0.0,0.0,,
190956,Nay,0.0,0.0,,
190959,Nay,0.0,0.0,,
190962,Nay,0.0,0.0,,0.0
190964,Nay,0.0,0.0,0.0078,0.0417
190969,Nay,0.0,0.0,0.0,0.1667
190974,Nay,0.0,0.0,0.0,0.0417
190981,Nay,0.0,1.0,,0.0833
190982,Nay,0.0,0.0,,
190989,Nay,0.0,1.0,0.0155,0.1667
190992,Nay,0.0,0.0,,
190995,Nay,0.0,1.0,,
191006,Nay,0.0,0.0,0.0,0.0833
191007,Nay,0.0,0.0,,0.5417
191008,Nay,0.0,0.0,,
191009,Nay,0.0,0.0,0.0,0.1667
191012,Nay,,,,
191013,Nay,0.0,0.0,,
191019,Nay,0.0,0.0,,
191021,Nay,0.0,1.0,0.0,0.1667
191025,Nay,0.0,0.0,0.0,0.875
191030,Nay,0.0,1.0,0.0,0.3333
191031,Nay,0.0,1.0,,0.375
191035,Nay,0.0,0.0,,0.1667
191036,Nay,,,,0.1667
191039,Nay,0.0,0.0,,
191040,Nay,0.0,0.0,0.0039,0.1667
191041,Nay,0.0,0.0,0.0,0.3333
191047,Nay,0.0,0.0,,
191051,Nay,0.0,0.0,0.0,0.3333
191053,Nay,0.0,0.0,,
191058,Nay,0.0,0.0,,
191060,Nay,0.0,1.0,,0.1667
191061,Nay,0.0,6.0,,
191063,Nay,,,0.0,0.0833
191082,Nay,0.0,0.0,,
191088,Nay,0.0,0.0,,
191091,Nay,,,,
191093,Nay,0.0,0.0,,0.0417
191095,Nay,0.0,1.0,,
191096,Nay,0.0,0.0,0.0,0.1667
191101,Nay,0.0,0.0,,
191103,Nay,0.0,0.0,0.0,0.1667
191105,Nay,0.0,0.0,0.0,0.0833
191107,Nay,0.0,0.0,,0.3333
191109,Nay,0.0,0.0,,
191113,Nay,0.0,1.0,0.0,0.3333
191121,Nay,0.0,0.0,,
191127,Nay,0.0,0.0,,
191130,Nay,,,,
191132,Nay,0.0,1.0,0.0039,0.3333
191134,Nay,,,,
191136,Nay,0.0,1.0,,
191142,Nay,0.0,0.0,,0.5417
191146,Nay,0.0,0.0,0.0,0.3333
191148,Nay,0.0,0.0,,0.3333
191153,Nay,0.0,0.0,0.0,0.1667
191154,Nay,0.0,1.0,,
191156,Nay,,,,
191160,Nay,0.0,0.0,,
191164,Nay,0.0,0.0,,0.1667
191166,Nay,0.0,0.0,,
191171,Nay,0.0,0.0,,
191172,Nay,0.0,0.0,,0.1667
191173,Nay,0.0,1.0,,
191184,Nay,0.0,1.0,,0.1667
191185,Nay,0.0,0.0,,
191186,Nay,0.0,0.0,,
191187,Nay,0.0,0.0,,
191189,Nay,0.0,0.0,,
191195,Nay,0.0,0.0,0.0,0.1667
191198,Nay,0.0,0.0,0.0039,0.3333
191202,Nay,0.0,0.0,0.0039,0.4583
191210,Nay,0.0,0.0,,
191221,Nay,,,,0.375
191225,Nay,,,0.0039,0.0417
191226,Nay,0.0,1.0,0.0,0.125
191229,Nay,0.0,0.0,,
191230,Nay,0.0,0.0,,
191231,Nay,0.0,0.0,,0.375
191235,Nay,0.0,0.0,,0.1667
191236,Nay,,,,
191237,Nay,0.0,0.0,0.0,0.3333
191241,Nay,0.0,0.0,,
191242,Nay,0.0,0.0,,0.1667
191246,Nay,0.0,0.0,0.0194,0.1667
191248,Nay,0.0,0.0,0.0039,0.1667
191251,Nay,0.0,0.0,,
191256,Nay,0.0,0.0,,0.1667
191257,Nay,0.0,2.0,0.0,0.3333
191262,Nay,,,0.0116,0.375
191264,Nay,0.0,0.0,,
191267,Nay,0.0,0.0,0.0078,0.1667
191270,Nay,0.0,6.0,,
191271,Nay,0.0,0.0,,0.375
191272,Nay,0.0,0.0,0.0,0.1667
191273,Nay,,,0.0,0.1667
191274,Nay,0.0,0.0,,0.0417
191276,Nay,0.0,0.0,,
191281,Nay,0.0,0.0,,0.1667
191285,Nay,0.0,0.0,,
191289,Nay,0.0,0.0,,0.0417
191292,Nay,0.0,0.0,,0.0417
191297,Nay,0.0,0.0,0.0,0.2917
191298,Nay,0.0,0.0,,0.1667
191302,Nay,0.0,1.0,0.0,0.0417
191311,Nay,0.0,0.0,,
191312,Nay,0.0,0.0,,
191316,Nay,0.0,0.0,,
191319,Nay,0.0,1.0,,
191322,Nay,0.0,0.0,0.0039,0.0833
191329,Nay,0.0,0.0,0.0039,0.1667
191331,Nay,,,0.0116,0.375
191332,Nay,0.0,0.0,,0.0
191337,Nay,,,0.0,0.0833
191338,Nay,,,,
191342,Nay,0.0,0.0,0.0,0.6667
191346,Nay,1.0,0.0,,
191348,Nay,0.0,0.0,,
191350,Nay,0.0,0.0,0.0039,0.1667
191353,Nay,0.0,0.0,0.0039,0.1667
191356,Nay,0.0,0.0,0.0,0.375
191358,Nay,0.0,5.0,0.0,0.5417
191363,Nay,0.0,0.0,0.0,0.0833
191364,Nay,0.0,0.0,,0.3333
191366,Nay,0.0,1.0,0.0272,0.1667
191374,Nay,0.0,0.0,,0.1667
191378,Nay,0.0,0.0,,
191384,Nay,0.0,0.0,,0.375
191390,Nay,0.0,0.0,,
191392,Nay,0.0,0.0,,
191396,Nay,,,,
191404,Nay,0.0,0.0,,0.3333
191408,Nay,0.0,0.0,,
191409,Nay,0.0,0.0,0.0388,0.5417
191410,Nay,0.0,0.0,,0.1667
191412,Nay,0.0,0.0,,
191417,Nay,0.0,0.0,,
191418,Nay,1.0,0.0,,
191421,Nay,0.0,0.0,,
191422,Nay,0.0,0.0,,
191424,Nay,0.0,0.0,,0.1667
191429,Nay,0.0,0.0,,
191431,Nay,,,,0.3333
191433,Nay,0.0,0.0,0.0194,0.3333
191437,Nay,,,,
191440,Nay,0.0,0.0,,
191443,Nay,0.0,0.0,,
191446,Nay,0.0,0.0,,
191454,Nay,1.0,1.0,0.0,0.1667
191459,Nay,,,,
191460,Nay,0.0,1.0,,
191461,Nay,0.0,0.0,0.0,0.3333
191462,Nay,0.0,0.0,,
191471,Nay,,,,
191475,Nay,0.0,0.0,,
191476,Nay,,,,
191487,Nay,0.0,0.0,,0.0417
191491,Nay,0.0,0.0,,
191492,Nay,0.0,0.0,0.0,0.25
191493,Nay,0.0,0.0,0.0,0.1667
191496,Nay,0.0,0.0,,
191499,Nay,0.0,0.0,,
191503,Nay,0.0,0.0,,0.125
191504,Nay,0.0,0.0,,
191505,Nay,1.0,0.0,,0.1667
191517,Nay,0.0,0.0,0.0,0.3333
191523,Nay,0.0,2.0,0.0194,0.3333
191525,Nay,0.0,0.0,0.0078,0.1667
191528,Nay,0.0,0.0,,
191530,Nay,0.0,1.0,,
191535,Nay,1.0,0.0,0.0,0.1667
191536,Nay,0.0,0.0,,
191538,Nay,0.0,0.0,,
191542,Nay,,,0.0,0.625
191545,Nay,0.0,0.0,0.0078,0.375
191552,Nay,,,,
191560,Nay,0.0,1.0,,
191570,Nay,0.0,0.0,,
191575,Nay,0.0,0.0,,
191578,Nay,0.0,0.0,,
191579,Nay,0.0,0.0,0.0039,0.375
191581,Nay,,,0.0039,0.3333
191582,Nay,0.0,0.0,,
191586,Nay,0.0,1.0,,
191588,Nay,0.0,0.0,,0.1667
191589,Nay,6.0,0.0,,0.1667
191592,Nay,0.0,0.0,0.0039,0.1667
191594,Nay,0.0,0.0,,
191595,Nay,0.0,2.0,0.0039,0.1667
191599,Nay,0.0,1.0,,0.0417
191604,Nay,0.0,1.0,,
191605,Nay,0.0,0.0,,
191606,Nay,,,0.0,0.1667
191612,Nay,0.0,1.0,0.0,0.2083
191620,Nay,0.0,0.0,,
191622,Nay,0.0,0.0,0.0,0.3333
191623,Nay,0.0,0.0,,
191626,Nay,0.0,0.0,0.5435,0.3333
191633,Nay,0.0,0.0,0.0039,0.3333
191634,Nay,0.0,0.0,,
191635,Nay,,,,
191641,Nay,0.0,0.0,,
191653,Nay,,,0.0,0.1667
191658,Nay,0.0,0.0,,0.0417
191660,Nay,0.0,0.0,0.0,0.1667
191662,Nay,0.0,0.0,,0.1667
191664,Nay,0.0,0.0,,0.3333
191665,Nay,0.0,0.0,0.0,0.1667
191673,Nay,0.0,1.0,,
191690,Nay,0.0,0.0,,
191695,Nay,0.0,0.0,,0.1667
191697,Nay,0.0,0.0,,0.3333
191698,Nay,0.0,0.0,,
191700,Nay,0.0,0.0,0.0,0.0417
191701,Nay,1.0,9.0,,
191703,Nay,0.0,0.0,,
191704,Nay,0.0,0.0,,
191711,Nay,0.0,0.0,0.0,0.3333
191713,Nay,0.0,0.0,,
191718,Nay,0.0,1.0,0.0,0.1667
191724,Nay,0.0,1.0,0.0,0.3333
191725,Nay,0.0,0.0,,
191728,Nay,0.0,8.0,,
191734,Nay,0.0,0.0,0.0,0.1667
191739,Nay,0.0,4.0,,
191743,Nay,0.0,0.0,,0.3333
191747,Nay,0.0,0.0,,
191750,Nay,0.0,0.0,,
191752,Nay,0.0,0.0,,0.1667
191753,Nay,1.0,0.0,,0.3333
191754,Nay,0.0,0.0,,
191757,Nay,0.0,2.0,0.0311,0.1667
191765,Nay,0.0,1.0,,0.1667
191767,Nay,0.0,1.0,0.0,0.1667
191769,Nay,0.0,0.0,,0.125
191770,Nay,0.0,0.0,,0.3333
191771,Nay,,,,0.3333
191774,Nay,0.0,0.0,,
191776,Nay,0.0,0.0,0.0039,0.3333
191778,Nay,0.0,0.0,0.0,0.1667
191783,Nay,0.0,0.0,,
191786,Nay,0.0,0.0,0.0039,0.3333
191787,Nay,0.0,0.0,,
191790,Nay,0.0,0.0,,0.125
191791,Nay,0.0,0.0,,
191804,Nay,0.0,0.0,0.0,0.5417
191810,Nay,0.0,0.0,,
191813,Nay,0.0,1.0,,
191814,Nay,,,0.0116,0.1667
191816,Nay,0.0,0.0,,0.0833
191817,Nay,0.0,2.0,0.0,0.3333
191818,Nay,0.0,0.0,,
191820,Nay,0.0,0.0,,
191822,Nay,1.0,0.0,,0.1667
191825,Nay,0.0,0.0,,
191829,Nay,,,,
191832,Nay,0.0,1.0,,
191835,Nay,0.0,0.0,,
191838,Nay,0.0,0.0,,
191839,Nay,0.0,0.0,,
191842,Nay,,,,
191852,Nay,0.0,0.0,0.0,0.1667
191853,Nay,0.0,0.0,,0.3333
191855,Nay,0.0,0.0,0.0039,0.1667
191862,Nay,,,,
191863,Nay,0.0,0.0,,
191864,Nay,0.0,0.0,,
191879,Nay,0.0,0.0,,
191884,Nay,0.0,0.0,,0.0
191887,Nay,0.0,0.0,,
191889,Nay,0.0,0.0,0.0,0.1667
191892,Nay,0.0,0.0,,
191902,Nay,0.0,0.0,,
191903,Nay,0.0,0.0,,
191904,Nay,0.0,0.0,,
191905,Nay,0.0,0.0,,
191912,Nay,0.0,1.0,,0.2083
191915,Nay,0.0,0.0,,0.0833
191916,Nay,0.0,0.0,,0.3333
191925,Nay,,,,
191926,Nay,0.0,1.0,,
191927,Nay,0.0,0.0,,
191929,Nay,0.0,0.0,,0.125
191931,Nay,0.0,0.0,,
191934,Nay,0.0,0.0,,
191937,Nay,0.0,0.0,,
191939,Nay,0.0,0.0,,
191940,Nay,0.0,0.0,,
191944,Nay,0.0,1.0,,
191947,Nay,,,,
191954,Nay,0.0,0.0,,
191955,Nay,0.0,0.0,0.0,0.3333
191957,Nay,,,,
191960,Nay,0.0,1.0,,
191962,Nay,0.0,0.0,0.0,0.3333
191965,Nay,0.0,0.0,,
191966,Nay,,,,
191970,Nay,0.0,0.0,,0.1667
191974,Nay,0.0,0.0,,
191980,Nay,1.0,0.0,0.0,0.1667
191981,Nay,0.0,0.0,0.0,0.1667
191982,Nay,0.0,1.0,,
191993,Nay,0.0,0.0,0.0,0.1667
191995,Nay,0.0,0.0,,0.1667
191999,Nay,,,,0.0
192002,Nay,0.0,0.0,0.0,0.1667
192003,Nay,0.0,0.0,0.0388,0.1667
192006,Nay,0.0,0.0,0.0039,0.1667
192010,Nay,0.0,1.0,,
192017,Nay,0.0,0.0,0.0039,0.1667
192020,Nay,0.0,0.0,0.0039,0.3333
192024,Nay,0.0,0.0,0.0,0.1667
192027,Nay,0.0,1.0,,
192038,Nay,1.0,1.0,,
192046,Nay,0.0,0.0,0.0,0.1667
192047,Nay,0.0,0.0,,
192048,Nay,0.0,0.0,0.09699999999999999,0.3333
192049,Nay,0.0,0.0,,
192051,Nay,0.0,1.0,,
192055,Nay,0.0,0.0,,
192058,Nay,,,,0.0417
192060,Nay,0.0,0.0,,
192061,Nay,0.0,1.0,,0.4583
192063,Nay,0.0,0.0,0.0039,0.6667
192065,Nay,0.0,0.0,0.0,0.3333
192069,Nay,0.0,0.0,,
192075,Nay,0.0,0.0,,
192085,Nay,0.0,2.0,0.0039,0.2083
192087,Nay,0.0,0.0,0.0,0.625
192090,Nay,0.0,1.0,,
192091,Nay,0.0,1.0,,
192092,Nay,0.0,0.0,0.0039,0.3333
192095,Nay,0.0,0.0,,
192096,Nay,0.0,0.0,0.0194,0.1667
192101,Nay,0.0,0.0,,
192102,Nay,0.0,0.0,,0.1667
192104,Nay,,,,
192107,Nay,0.0,1.0,0.0,0.0833
192113,Nay,0.0,0.0,,
192118,Nay,0.0,0.0,,
192121,Nay,0.0,0.0,,
192122,Nay,0.0,0.0,0.0039,0.0417
192124,Nay,0.0,0.0,,0.0833
192129,Nay,,,,
192130,Nay,0.0,2.0,,
192134,Nay,0.0,1.0,,
192139,Nay,2.0,0.0,,
192141,Nay,,,0.0,0.5417
192143,Nay,0.0,0.0,,
192149,Nay,0.0,0.0,,
192152,Nay,0.0,0.0,,0.3333
192154,Nay,0.0,0.0,0.0,0.1667
192161,Nay,0.0,1.0,0.0524,0.1667
192162,Nay,0.0,0.0,,
192164,Nay,0.0,0.0,0.0155,0.375
192165,Nay,0.0,0.0,,
192166,Nay,0.0,0.0,,0.375
192169,Nay,0.0,0.0,,
192170,Nay,0.0,0.0,0.0,0.1667
192171,Nay,0.0,0.0,0.0,0.1667
192173,Nay,,,,
192183,Nay,0.0,0.0,,
192185,Nay,,,0.0078,0.4167
192190,Nay,0.0,0.0,,0.3333
192192,Nay,0.0,0.0,0.0,0.1667
192193,Nay,0.0,0.0,,
192194,Nay,0.0,0.0,,0.625
192196,Nay,0.0,0.0,,
192199,Nay,0.0,1.0,0.0194,0.125
192202,Nay,1.0,0.0,,
192203,Nay,0.0,0.0,,0.3333
192205,Nay,,,,0.0417
192206,Nay,0.0,0.0,,0.1667
192207,Nay,0.0,0.0,0.0078,0.1667
192211,Nay,0.0,0.0,,0.3333
192213,Nay,0.0,0.0,0.0233,0.375
192226,Nay,0.0,0.0,0.0,0.1667
192228,Nay,1.0,0.0,0.0039,0.1667
192241,Nay,0.0,0.0,,
192243,Nay,0.0,0.0,,0.0833
192244,Nay,0.0,1.0,0.0,0.1667
192248,Nay,0.0,0.0,,
192249,Nay,0.0,0.0,,
192254,Nay,0.0,0.0,,
192257,Nay,0.0,0.0,,
192265,Nay,0.0,0.0,,0.25
192275,Nay,0.0,0.0,,
192278,Nay,0.0,0.0,,
192279,Nay,0.0,0.0,,
192282,Nay,0.0,1.0,,
192286,Nay,0.0,0.0,,0.3333
192292,Nay,0.0,0.0,,
192295,Nay,0.0,0.0,,
192307,Nay,0.0,0.0,0.0116,0.3333
192313,Nay,0.0,0.0,,
192314,Nay,0.0,0.0,,
192316,Nay,0.0,0.0,0.0,0.0417
192317,Nay,0.0,1.0,,
192321,Nay,0.0,0.0,0.0039,0.1667
192333,Nay,0.0,0.0,,0.3333
192339,Nay,0.0,0.0,,
192341,Nay,0.0,0.0,,
192342,Nay,0.0,1.0,,
192346,Nay,0.0,0.0,,
192348,Nay,0.0,0.0,,
192349,Nay,0.0,0.0,,
192352,Nay,0.0,0.0,,
192357,Nay,,,0.0,0.1667
192359,Nay,0.0,0.0,0.0,0.3333
192364,Nay,,,,
192368,Nay,0.0,0.0,0.0,0.1667
192369,Nay,0.0,0.0,0.0,0.0833
192376,Nay,0.0,0.0,,0.1667
192379,Nay,0.0,0.0,0.0,0.1667
192384,Nay,0.0,0.0,,0.0417
192393,Nay,0.0,0.0,0.0,0.3333
192404,Nay,0.0,0.0,,0.25
192405,Nay,0.0,0.0,,
192406,Nay,0.0,0.0,,0.0
192408,Nay,0.0,0.0,0.0058,0.1667
192413,Nay,0.0,0.0,,
192417,Nay,,,,
192418,Nay,0.0,0.0,0.0039,0.125
192425,Nay,,,0.0,0.3333
192430,Nay,0.0,0.0,0.0,0.1667
192432,Nay,,,,
192435,Nay,0.0,0.0,,
192437,Nay,0.0,0.0,,
192443,Nay,0.0,1.0,,
192446,Nay,0.0,0.0,0.0019,0.1667
192447,Nay,0.0,0.0,0.0,0.6667
192449,Nay,0.0,0.0,,
192450,Nay,0.0,0.0,0.0505,0.1667
192454,Nay,0.0,1.0,,0.3333
192461,Nay,0.0,0.0,,
192466,Nay,0.0,1.0,,
192473,Nay,0.0,0.0,0.0039,0.3333
192479,Nay,0.0,0.0,,
192480,Nay,0.0,0.0,,0.125
192492,Nay,0.0,0.0,,
192493,Nay,0.0,0.0,,
192495,Nay,0.0,1.0,0.0,0.1667
192500,Nay,0.0,1.0,,
192505,Nay,0.0,0.0,,0.1667
